id;lat;lng;title;reiting;content_text;address;content;cats
229;60.043175;30.409615;Пункт приёма;3;Стекло, Металл;Тимуровская ул., 26;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
231;60.003030682141;30.3609641822784;Пункт приёма;3.4;Бумага, Стекло, Металл, Бытовая техника;пр. Тореза, 21;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";1_2_4_10
232;60.0552890654567;30.3392238962952;Пункт приёма;4.4;Бумага, Стекло, Металл;пр. Энгельса, 145к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
241;60.0485809085658;30.333561419049;Пункт приёма;4;Бумага, Стекло, Металл;пр. Энгельса, 133;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
242;60.0008827;30.6599366;Пункт приёма макулатуры ООО «Синай»;2.8;Бумага;пр. Гоголя, 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
246;60.0375367916592;30.4301198637543;Пункт приёма;0;Металл;ул. Руставели, 66;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
258;59.879529165068;30.4201909315994;Пункт приёма;5;Металл;Варфоломеевская ул., 18;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
263;59.7412919873679;30.5642571246063;Пункт приёма;0;Металл;Пролетарская ул., 60;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
264;59.9535484;30.4494933;Пункт приёма металла ООО «ПромИнвест»;1.0;Металл;Ириновский пр., 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
276;59.9970670595815;29.7672447067459;Приём опасных отходов в магазине «ЭкоЛогика»;3.7;Опасные отходы, Батарейки, Лампочки;пр. Ленина, 16;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
279;59.938637;30.273197;ГУП «Экострой»;5;Опасные отходы, Батарейки, Лампочки;13-я линия В.О, 22;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
280;59.802232;30.137489;Терминал приема опасных отходов «Экобокс»;0;Батарейки;Волхонское ш., 116;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span></div>";8
287;59.847345421693;30.3309551134919;Пункт приёма;2.5;Бумага, Стекло, Металл;ул. Ленсовета, 34;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
288;60.0315399;30.2692651;ООО «Зеленый город»;3.5;Бумага;Санкт-Петербург, Макулатурный проезд д 5, 8 906 227-56-95 (Ильдар Абдулович);"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
318;59.8351609519018;30.170933;Пункт приёма;3.8;Бумага, Стекло, Металл;ул. Отважных, 4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
323;59.9005594532407;30.2458904279724;Пункт приёма металла «МЗК Орион»;0;Металл;наб. реки Екатерингофки, 18к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
324;59.8388410411322;30.3849062846557;Пункт приёма;3.6;Бумага, Стекло;Купчинская ул., 15;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span></div>";1_2
325;59.7448697;30.5617191748688;Пункт приёма;0;Бумага, Стекло, Пластик, Металл;ул. Танкистов, 28А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_3_4
336;59.832649;30.1483496283112;Пункт приёма;3.5;Бумага, Стекло, Металл;ул. Пограничника Гарькавого, 36;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
337;59.8375472537149;30.1330194116394;Школа № 352;3.0;Бумага;пр. Ветеранов, 151к3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
339;59.9315603020345;30.4416144843995;Магазин «Старая книга»;2.0;Иное;Заневский просп., 73;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";6
340;59.9727646;30.3396640999999;Магазин «Старая книга»;1;Иное;Большой Сампсониевский пр., 56;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";6
343;59.937963127635;30.3490843399505;АРМИЯ СПАСЕНИЯ;4.7;Одежда, Иное;Литейный пр., 44;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
344;59.9080013693946;30.3407515489349;РБОО «Ночлежка»;4.7;Иное;Боровая ул., 112;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";6
367;59.8538609459638;30.130111821765;ООО «Петровив»;1;Металл;Санкт-Петербург, Петергофское шоссе, участок 68, (812) 933 64 35, 8-921-568-03-04;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
368;59.8490179668998;30.3123563269836;ООО «Петровив»;3.0;Металл;Краснопутиловская ул., 96;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
372;59.8886640065715;30.3261304687867;Пункт приёма;4.2;Бумага, Стекло, Металл;Заставская ул., 15А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
373;59.8569094937284;30.2312461367707;Пункт приёма;4.2;Стекло, Пластик, Металл;пр. Маршала Жукова, 30;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
388;59.8296547482821;30.2419635136749;Пункт приёма;0;Металл;просп. Народного Ополчения, 151;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
451;59.8461829413976;30.2447094779099;Пункт приёма;3.7;Бумага, Стекло, Пластик, Металл, Одежда;Дачный пр., 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span></div>";1_2_3_4_5
452;59.9037640314648;30.2862177237732;Пункт приёма;4.0;Стекло, Металл;ул. Розенштейна, 39;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
453;59.9342950872617;30.3711945134918;Пункт приёма;4.2;Стекло, Пластик, Металл;5-я Советская ул., 24;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_3_4
455;59.9175089349112;30.3625126767212;Пункт приема на Днепропетровской;2.3;Бумага, Металл;Днепропетровская ул., 2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_4
456;59.8665469069776;30.266492661377;Пункт приёма;0;Стекло, Металл;Автовская ул., 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
474;59.9334033159239;30.3807716392869;Пункт приёма;3.5;Бумага, Стекло, Металл;Кирилловская ул., 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
489;59.8466656363931;30.3196020600494;Пункт приёма;4.3;Стекло, Металл;Санкт-Петербург, Московский пр., д. 205, корп. 2, постройка за домом, 8-951-663-21-80 (Рома);"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
490;59.9397734558703;30.2629353865082;Пункт приёма;4;Бумага, Стекло, Металл;18-я линия В.O., 39;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
601;59.9658148446814;30.3668111281722;Пункт приёма;5.0;Металл;Арсенальная ул., 70;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";4
715;59.8875108672921;30.3213085461716;Пункт приёма;2.5;Стекло, Металл;Московский пр., 136А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
718;59.8473230433749;30.304840928836;Пункт приёма;4.5;Бумага, Стекло, Металл;ул. Костюшко, 38;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
753;59.8515774211982;30.2696747447052;Стационарный пункт приема опасных отходов;4.9;Опасные отходы, Батарейки, Лампочки, Бытовая техника;Ленинский пр., 129;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";7_8_9_10
754;59.8691602347087;30.3690934552948;Стационарный пункт приема опасных отходов;4.2;Опасные отходы, Батарейки, Лампочки, Бытовая техника;Будапештская ул., 11;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";7_8_9_10
780;59.9593936680411;30.298002928836;Пункт «Подарим вещам вторую жизнь»;0;Одежда, Иное;Колпинская ул., 10;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
781;59.95676;30.289221;Пункт «Подарим вещам вторую жизнь»;3.0;Одежда, Иное;ул. Красного Курсанта, 15;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
782;59.962192;30.2980640000001;Пункт «Подарим вещам вторую жизнь»;0;Одежда, Иное;Гатчинская ул., 22;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
784;59.9097849879048;30.2813373799011;Бак для старой одежды «Перемолка»;5;Одежда, Иное;набережная Обводного канала, 207Б;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
786;59.8879381;30.3416318;Производственная площадка «Альт-Папир»;5;Бумага;Санкт-Петербург, Заставская ул., 1, 8-921-412-66-76;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
787;60.013505925683;30.2743900244675;Пункт приёма;4.8;Бумага, Стекло, Металл;пр. Сизова, 30к4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
814;59.8445172377186;30.2306062202377;Пункт приёма ООО «Металл-проект»;5.0;Стекло, Металл;ул. Лёни Голикова, 27;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
912;59.9300851581355;30.4087767275086;Пункт приёма;4.1;Бумага, Стекло, Металл;Новочеркасский пр., 39к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_2_4
917;60.0019978204811;30.387548;Калининское отделение Российского Красного креста;1.0;Одежда, Иное;Гражданский пр., 13к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
919;60.0255456807658;30.427545219574;Центр социальной помощи семье и детям;0;Одежда, Иное;Лужская улица, 10Бк1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
920;60.0263256678386;30.4126615753937;Центр социальной помощи семье и детям;3.0;Одежда, Иное;Гражданский пр., 105;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
921;59.890659;30.2698863730163;Центр социальной помощи семье и детям;5.0;Одежда, Иное;ул. Трефолева, 22;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
922;59.9097968628861;30.315719271164;Центр помощи семье и детям;0;Одежда, Иное;Угловой пер., 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
923;59.8785052317851;30.3284888134918;Центр социальной помощи семье и детям;0;Одежда, Иное;ул. Севастьянова, 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
927;59.8535513881499;30.264174093254;Отделение кризисного центра помощи женщинам «Маленькая мама»;5.0;Одежда, Иное;Трамвайный пр., 15к4;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
928;59.946368;30.3396991693115;Благотворительный фонд помощи детям «Тёплый дом»;0;Одежда, Иное;ул. Чайковского, 1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1205;59.913275994578;30.3418591203766;Пункт приёма «Точка сбора»;4.6;Бумага, Стекло, Пластик, Металл, Тетра Пак;Боровая ул., 47А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash3.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash11.png)"" data-tooltip=""""></span></div>";1_2_3_4_11
1392;59.7370833486523;30.0814771878357;Контейнер для макулатуры;5.0;Бумага;Гвардейская ул., 19к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1393;59.7445190289858;30.0899863802872;Контейнер для макулатуры;0;Бумага;Стрельнинское ш., 4к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1396;59.7345117888955;30.0903657447052;Контейнер для макулатуры;5.0;Бумага;Нагорная ул., 45;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1398;59.9258489657309;30.3262154834671;Благотворительный магазин «Спасибо»;5;Одежда, Иное;Гороховая ул., 50;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1399;59.9371524969867;30.3621766048935;Благотворительный магазин «Спасибо»;5;Одежда, Иное;Ковенский пер., 23/10;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1400;59.8957840430506;30.4071753730163;Фонд «Помощь бездомным собакам»;5.0;Одежда, Иное;Большой Смоленский пр., 9;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1401;59.9439450727306;30.2278036957703;Стационарный пункт приема опасных отходов;5;Опасные отходы, Батарейки, Лампочки, Бытовая техника;Наличная ул., 32;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";7_8_9_10
1402;60.0363015;30.4215998;Стационарный пункт приема опасных отходов;5;Опасные отходы, Батарейки, Лампочки, Бытовая техника;Гражданский пр., 121к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";7_8_9_10
1403;60.0488757064098;30.3340470674591;Стационарный пункт приема опасных отходов;4.2;Опасные отходы, Батарейки, Лампочки, Бытовая техника;пр. Энгельса, 133к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash10.png)"" data-tooltip=""""></span></div>";7_8_9_10
1405;60.0067822433696;30.2049885006637;Контейнер для макулатуры;0;Бумага;Богатырский пр., 60;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1407;59.9941244200884;30.1944637854583;Контейнер для макулатуры;0;Бумага;Мебельная ул., 49/92;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1411;60.0049971816615;30.1983595621796;Контейнер для макулатуры;5.0;Бумага;Шуваловский пр., 74к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1415;59.9604432426258;30.2877396783265;Пункт приёма;4.6;Бумага, Металл;Санкт-Петербург, Большая Разночинная ул., д. 22;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";1_4
1418;59.9369832555153;30.3238984822915;Контейнер для макулатуры;5;Бумага;Невский пр., 22к2;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1440;59.929627;30.354687;Экобокс Samsung;5.0;Иное, Опасные отходы;ул. Марата, 12;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";6_7
1445;59.913985;30.311957;Социальная гостиница «Островок»;0;Одежда, Иное;4-я Красноармейская ул., 15;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1446;59.9588922578358;30.3537011865081;Социальный приют для девочек «МАША»;0;Одежда, Иное;ул. Академика Лебедева, 31;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1447;59.7383064641789;30.0885432220902;Фонд Тихвинской Иконы Божьей Матери;0;Одежда, Иное;Санкт-Петербург, Красное Село, ул. Массальского, д. 4, (812) 741-75-29;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1448;59.9693091530395;30.3027747288361;Библиотека им. Б. Лавренёва;5.0;Иное;наб. Pеки Карповки, 28;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";6
1451;59.9857362665398;30.1957114404754;Контейнер для макулатуры;0;Бумага;Приморский пр., 155;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1453;59.9279149;30.3536171000001;МТСервис;0;Иное, Опасные отходы;ул. Марата, 22;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span></div>";6_7
1455;59.9081749531097;30.3096162327271;Центр «Жизнь»;0;Одежда, Иное;набережная Обводного канала, 116А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1456;59.9331;30.274799;Социальная служба помощи бездомным людям;0;Одежда, Иное;наб. Лейтенанта Шмидта, 29;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1458;60.053545;30.307098;Пункт приема одежды у Спасо-Парголовского храма;0;Одежда, Иное;Выборгское ш., 106А;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash5.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash6.png)"" data-tooltip=""""></span></div>";5_6
1460;60.0193541744903;30.2692219312135;Контейнер для макулатуры;3.7;Бумага;Парашютная ул., 25к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1465;59.8833306011739;30.3706511529175;Контейнер для макулатуры;4.0;Бумага;Бухарестская ул., 30;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1466;59.8697053601076;30.3792894018525;Контейнер для макулатуры;3.7;Бумага;ул. Белы Куна, 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash1.png)"" data-tooltip=""""></span></div>";1
1467;59.8742040244315;30.3040053888856;Пункт приёма;0;Стекло, Металл;Новоизмайловский пр., 3;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash2.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash4.png)"" data-tooltip=""""></span></div>";2_4
1468;60.0047987275836;30.1979411375732;Терминал приема опасных отходов «Экобокс»;3.7;Опасные отходы, Батарейки, Лампочки;Шуваловский пр., 74к1;"<div class=""trash_type sm_trash_type""><span style=""background-image: url(images/trash/trash7.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash8.png)"" data-tooltip=""""></span><span style=""background-image: url(images/trash/trash9.png)"" data-tooltip=""""></span></div>";7_8_9
